737935.440984259243,-0.437500,0.500000,-0.750000
737935.440984490793,-0.406250,0.531250,-0.718750
737935.440984722227,-0.343750,0.562500,-0.750000
737935.440984953661,-0.343750,0.593750,-0.781250
737935.440985185211,-0.343750,0.593750,-0.812500
737935.440985416644,-0.406250,0.593750,-0.812500
737935.440985648194,-0.437500,0.593750,-0.781250
737935.440985879628,-0.468750,0.593750,-0.718750
737935.440986111062,-0.468750,0.625000,-0.718750
737935.440986342612,-0.406250,0.562500,-0.718750
737935.440986574045,-0.375000,0.562500,-0.718750
737935.440986805595,-0.312500,0.500000,-0.718750
737935.440987037029,-0.250000,0.468750,-0.687500
737935.440987268463,-0.500000,0.531250,-0.625000
737935.440987500013,-0.562500,0.625000,-0.656250
737935.440987731447,-0.500000,0.531250,-0.562500
737935.440987962997,-0.593750,0.562500,-0.562500
737935.440988194430,-0.656250,0.656250,-0.750000
737935.440988425864,-0.718750,0.656250,-0.625000
737935.440988657414,-0.687500,0.781250,-0.656250
737935.440988888848,-0.718750,0.750000,-0.625000
737935.440989120398,-0.781250,0.812500,-0.500000
737935.440989351831,-0.687500,0.718750,-0.375000
737935.440989583381,-0.656250,0.750000,-0.500000
737935.440989814815,-0.625000,0.687500,-0.343750
737935.440990046249,-0.656250,0.562500,-0.281250
737935.440990277799,-0.625000,0.843750,-0.593750
737935.440990509233,-0.437500,1.281250,-0.312500
737935.440990740783,-0.500000,1.375000,0.218750
737935.440990972216,-0.593750,1.250000,-0.562500
737935.440991203766,-0.687500,1.406250,-0.937500
737935.440991435200,-0.875000,0.718750,-0.343750
737935.440991666634,-0.750000,0.437500,-0.812500
737935.440991898184,-0.625000,0.375000,-0.718750
737935.440992129617,-0.625000,-0.125000,-0.750000
737935.440992361167,-0.906250,-0.468750,-0.968750
737935.440992592601,-0.875000,-0.437500,-0.750000
737935.440992824035,-0.468750,-0.187500,-1.281250
737935.440993055585,-0.625000,-0.250000,-0.812500
737935.440993287019,-0.625000,-0.343750,-0.781250
737935.440993518569,-0.593750,-0.125000,-0.750000
737935.440993750002,-0.656250,0.250000,-0.718750
737935.440993981436,-0.406250,-0.250000,-0.531250
737935.440994212986,-0.031250,0.218750,-0.562500
737935.440994444420,0.500000,1.375000,-1.031250
737935.440994675970,0.531250,1.375000,-1.187500
737935.440994917066,0.343750,1.562500,-1.000000
737935.440995158162,0.656250,1.468750,-0.312500
737935.440995399258,0.531250,1.218750,-0.875000
737935.440995640471,0.187500,-0.718750,0.812500
737935.440995881567,0.656250,-0.187500,-0.093750
737935.440996122663,0.343750,0.187500,-0.250000
737935.440996363759,0.218750,-0.718750,-0.187500
737935.440996604972,0.218750,-0.562500,0.031250
737935.440996846068,0.562500,-0.343750,0.187500
737935.440997087164,0.375000,-0.312500,0.000000
737935.440997328376,0.406250,-0.218750,-0.062500
737935.440997569473,0.375000,-0.031250,-0.218750
737935.440997810569,0.406250,-0.125000,-0.125000
737935.440998051665,1.093750,-0.500000,0.437500
737935.440998292877,1.281250,-0.593750,0.593750
737935.440998533973,1.031250,-0.187500,0.281250
737935.440998775070,0.875000,-0.062500,0.125000
737935.440999016166,1.312500,-0.031250,0.312500
737935.440999257378,1.468750,-0.281250,0.437500
737935.440999498474,1.281250,-0.312500,0.312500
737935.440999739571,1.125000,-0.500000,0.187500
737935.440999980667,0.875000,-0.375000,0.062500
737935.441000221879,0.718750,-0.125000,0.156250
737935.441000462975,1.187500,0.062500,0.250000
737935.441000704071,0.906250,-0.062500,0.125000
737935.441000945168,0.687500,-0.218750,-0.031250
737935.441001186380,0.656250,-0.125000,-0.062500
737935.441001427476,0.312500,0.062500,-0.156250
737935.441001668572,-0.031250,-0.156250,0.125000
737935.441001909785,0.187500,-0.500000,0.093750
737935.441002150881,0.062500,0.000000,0.312500
737935.441002391977,0.125000,0.218750,0.781250
737935.441002633073,-0.250000,0.500000,-0.406250
737935.441002874169,-0.250000,1.000000,-0.375000
737935.441003115382,0.500000,1.031250,0.187500
737935.441003356478,0.562500,1.125000,0.625000
737935.441003597574,0.843750,1.343750,1.000000
737935.441003838787,0.656250,1.843750,1.062500
737935.441004079883,1.468750,2.218750,0.968750
737935.441004320979,1.656250,2.093750,0.843750
737935.441004562075,1.312500,1.781250,0.812500
737935.441004803288,0.937500,1.125000,0.718750
737935.441005044384,0.593750,1.312500,0.593750
737935.441005285480,0.968750,1.625000,0.750000
737935.441005526576,3.000000,2.281250,3.875000
737935.441005767789,0.375000,0.500000,0.750000
737935.441006008885,-0.156250,0.375000,-0.125000
737935.441006249981,-1.156250,0.750000,-0.187500
737935.441006491077,-0.125000,0.968750,0.031250
737935.441006732290,-0.343750,1.031250,-0.312500
737935.441006973386,-0.500000,0.843750,-0.281250
737935.441007214482,-0.687500,1.062500,-0.281250
737935.441007455578,-0.406250,1.187500,-0.156250
737935.441007696791,-0.531250,1.093750,0.312500
737935.441007937887,-0.312500,1.406250,0.500000
737935.441008178983,-0.437500,1.125000,0.281250
737935.441008420195,-0.281250,1.187500,0.125000
737935.441008661292,0.031250,1.562500,0.062500
737935.441008902388,0.125000,1.062500,-0.031250
737935.441009143484,0.000000,0.687500,-0.437500
737935.441009384696,0.062500,0.750000,-0.250000
737935.441009625793,-0.187500,0.625000,-0.250000
737935.441009866889,-0.187500,0.593750,-0.156250
737935.441010107985,-0.156250,0.625000,-0.187500
737935.441010349197,-0.093750,0.625000,-0.187500
737935.441010590293,-0.031250,0.593750,-0.250000
737935.441010831390,0.000000,0.531250,-0.218750
737935.441011072486,-0.031250,0.531250,-0.125000
737935.441011313698,-0.062500,0.656250,-0.125000
737935.441011554794,0.093750,1.031250,-0.031250
737935.441011795891,0.125000,1.187500,0.000000
737935.441012036987,0.031250,1.000000,-0.093750
737935.441012278199,-0.156250,0.812500,-0.156250
737935.441012519295,-0.250000,0.656250,-0.156250
737935.441012760391,-0.125000,1.093750,-0.156250
737935.441013001604,-0.218750,1.093750,-0.250000
737935.441013242700,-0.375000,0.968750,-0.093750
737935.441013483796,-0.312500,0.812500,-0.031250
737935.441013724892,-0.281250,0.875000,-0.031250
737935.441013965989,-0.437500,0.906250,-0.281250
737935.441014207201,-0.250000,0.593750,-0.531250
737935.441014448297,-0.812500,0.625000,-0.375000
737935.441014689393,-0.656250,0.906250,-0.250000
737935.441014930606,-0.250000,0.906250,0.062500
737935.441015171702,-0.843750,1.406250,0.656250
737935.441015412798,-0.750000,0.437500,-0.281250
737935.441015653894,-1.437500,-0.125000,-0.031250
737935.441015895107,-0.687500,1.343750,-0.437500
737935.441016136203,-0.468750,0.531250,-0.250000
737935.441016377299,-0.937500,0.468750,-0.125000
737935.441016618395,-1.156250,0.468750,-0.156250
737935.441016859608,-1.093750,0.656250,-0.375000
737935.441017100704,-1.156250,0.906250,0.031250
737935.441017341800,-0.906250,0.781250,0.343750
737935.441017583013,-0.906250,0.406250,0.406250
737935.441017824109,-1.281250,0.125000,0.281250
737935.441018065205,-0.937500,0.468750,-0.093750
737935.441018306301,-1.062500,0.406250,-0.562500
737935.441018547397,-1.000000,0.437500,-0.312500
737935.441018788610,-1.000000,0.250000,-0.187500
737935.441019029706,-0.937500,0.031250,-0.312500
737935.441019270802,-0.875000,-0.062500,-0.187500
737935.441019512014,-0.843750,0.000000,-0.218750
737935.441019753111,-0.781250,0.000000,-0.218750
737935.441019994207,-0.875000,0.000000,-0.375000
737935.441020235303,-0.718750,-0.062500,0.343750
737935.441020476515,-0.625000,0.250000,0.531250
737935.441020717612,-0.750000,0.437500,-0.156250
737935.441020958708,-1.062500,-0.093750,-0.062500
737935.441021199804,-1.531250,0.625000,-0.218750
737935.441021441016,-1.000000,0.531250,0.093750
737935.441021682112,-0.875000,0.531250,-0.093750
737935.441021923209,-0.781250,0.500000,0.187500
737935.441022164305,-0.906250,0.656250,-0.281250
737935.441022405517,-1.062500,0.968750,-0.375000
737935.441022646613,-1.062500,0.375000,-0.656250
737935.441022887710,-0.906250,-0.125000,-0.656250
737935.441023128806,-0.968750,-0.062500,-0.156250
737935.441023370018,-1.343750,0.687500,-0.406250
737935.441023611114,-1.281250,0.656250,-0.625000
737935.441023850348,-1.218750,0.531250,-0.718750
737935.441024089465,-1.218750,0.312500,-0.406250
737935.441024328698,-1.250000,0.437500,-0.250000
737935.441024567932,-1.000000,0.687500,-0.250000
737935.441024807049,-1.031250,0.750000,-0.437500
737935.441025046282,-1.125000,0.343750,-0.281250
737935.441025285516,-1.156250,0.468750,-0.468750
737935.441025524633,-1.500000,0.781250,-0.718750
737935.441025763866,-1.218750,0.625000,-0.500000
737935.441026003100,-0.718750,0.687500,-0.250000
737935.441026242333,-0.781250,0.593750,-0.375000
737935.441026481451,-0.906250,0.625000,-0.593750
737935.441026720684,-0.906250,0.531250,0.125000
737935.441026959918,-0.812500,0.593750,-0.156250
737935.441027199035,-0.718750,0.656250,-0.468750
737935.441027438268,-0.812500,0.656250,-0.125000
737935.441027677502,-0.750000,0.437500,-0.281250
737935.441027916619,-0.656250,0.375000,-0.187500
737935.441028155852,-0.625000,0.500000,-0.500000
737935.441028395086,-0.625000,0.406250,-0.281250
737935.441028634319,-1.281250,0.406250,-0.406250
737935.441028873436,-0.656250,0.500000,-0.250000
737935.441029112670,-0.500000,0.812500,-0.218750
737935.441029351903,-0.812500,0.656250,-0.187500
737935.441029591020,-0.687500,0.687500,-0.281250
737935.441029830254,-0.437500,0.687500,-0.531250
737935.441030069487,-0.468750,0.593750,-0.531250
737935.441030308604,-0.500000,0.500000,-0.281250
737935.441030547838,-0.562500,0.500000,-0.343750
737935.441030787071,-0.500000,0.437500,-0.531250
737935.441031026188,-0.406250,0.468750,-0.406250
737935.441031265422,-0.343750,0.437500,0.062500
737935.441031504655,-0.281250,0.750000,-0.250000
737935.441031743772,-1.031250,0.843750,-0.250000
737935.441031983006,-0.593750,0.625000,0.062500
737935.441032222239,-0.531250,0.625000,-0.031250
737935.441032461356,-0.437500,0.500000,-0.125000
737935.441032700590,-0.500000,0.656250,-0.406250
737935.441032939823,-0.468750,0.875000,-0.343750
737935.441033179057,-0.625000,0.937500,0.093750
737935.441033418174,-0.687500,0.968750,0.500000
737935.441033657407,-0.843750,1.000000,0.500000
737935.441033896641,-0.593750,0.968750,0.062500
737935.441034135758,-0.468750,0.843750,0.156250
737935.441034374991,-0.562500,0.781250,0.312500
737935.441034614225,-0.531250,0.906250,0.312500
737935.441034853458,-0.625000,0.968750,0.000000
737935.441035092575,-0.750000,0.656250,0.187500
737935.441035331809,-0.718750,0.125000,0.812500
737935.441035571042,-0.750000,0.375000,0.656250
737935.441035810160,-0.781250,0.375000,0.625000
737935.441036049393,-0.875000,0.625000,0.343750
737935.441036288626,-0.187500,-0.093750,0.687500
737935.441036527744,0.500000,-0.750000,1.375000
737935.441036766977,-0.312500,-0.250000,0.843750
737935.441037006211,-0.531250,-0.343750,0.593750
737935.441037245328,-0.531250,0.031250,0.500000
737935.441037484561,-0.406250,-0.125000,0.562500
737935.441037723795,-0.406250,-0.281250,0.593750
737935.441037962912,-0.312500,-0.375000,0.625000
737935.441038202145,-0.406250,-0.218750,0.656250
737935.441038441379,-0.437500,-0.156250,0.687500
737935.441038680496,-0.468750,0.000000,0.593750
737935.441038919729,-0.531250,0.000000,0.593750
737935.441039158963,-0.718750,0.343750,0.843750
737935.441039398196,-0.718750,0.156250,0.687500
737935.441039637313,-0.687500,0.062500,0.593750
737935.441039876547,-0.687500,-0.125000,0.593750
737935.441040115780,-0.718750,-0.156250,0.562500
737935.441040354897,-0.750000,-0.062500,0.500000
737935.441040594131,-0.750000,-0.031250,0.656250
737935.441040833364,-0.750000,-0.062500,0.812500
737935.441041072481,-0.781250,-0.031250,0.937500
737935.441041311715,-0.781250,-0.062500,1.000000
737935.441041550948,-0.750000,-0.187500,1.062500
737935.441041790182,-0.593750,-0.343750,1.062500
737935.441042029299,-0.562500,-0.437500,1.000000
737935.441042268532,-0.625000,-0.437500,0.843750
737935.441042507766,-0.687500,-0.343750,0.781250
737935.441042746883,-0.562500,-0.343750,0.812500
737935.441042986116,-0.562500,-0.375000,0.843750
737935.441043225350,-0.593750,-0.375000,0.812500
737935.441043464467,-0.625000,-0.281250,0.750000
737935.441043703700,-0.625000,-0.218750,0.750000
737935.441043942934,-0.593750,-0.156250,0.718750
737935.441044182051,-0.562500,-0.218750,0.687500
737935.441044421284,-0.500000,-0.250000,0.687500
737935.441044660518,-0.593750,-0.156250,0.625000
737935.441044899635,-0.593750,-0.125000,0.687500
737935.441045138869,-0.531250,-0.187500,0.750000
737935.441045378102,-0.468750,-0.250000,0.750000
737935.441045617335,-0.500000,-0.187500,0.656250
737935.441045856453,-0.531250,-0.125000,0.562500
737935.441046095686,-0.562500,-0.093750,0.625000
737935.441046334920,-0.562500,-0.156250,0.687500
737935.441046574037,-0.468750,-0.250000,0.718750
737935.441046813270,-0.500000,-0.281250,0.718750
737935.441047052504,-0.562500,-0.218750,0.687500
737935.441047291621,-0.656250,-0.187500,0.656250
737935.441047530854,-0.687500,-0.156250,0.625000
737935.441047770088,-0.656250,-0.250000,0.656250
737935.441048009321,-0.656250,-0.281250,0.718750
737935.441048248438,-0.718750,-0.250000,0.718750
737935.441048487672,-0.750000,-0.093750,0.656250
737935.441048726905,-0.812500,-0.156250,0.687500
737935.441048966022,-0.750000,-0.281250,0.656250
737935.441049205256,-0.718750,-0.375000,0.687500
737935.441049444489,-0.656250,-0.343750,0.656250
737935.441049683606,-0.656250,-0.312500,0.593750
737935.441049922840,-0.625000,-0.343750,0.593750
737935.441050162073,-0.656250,-0.312500,0.625000
737935.441050401190,-0.656250,-0.187500,0.562500
737935.441050640424,-0.781250,-0.250000,0.593750
737935.441050879657,-0.781250,-0.375000,0.656250
737935.441051118774,-0.718750,-0.406250,0.812500
737935.441051358008,-0.718750,-0.156250,0.906250
737935.441051597241,-0.750000,0.031250,0.937500
737935.441051836358,-0.750000,0.000000,0.937500
737935.441052075592,-0.593750,-0.031250,0.875000
737935.441052314825,-0.500000,-0.062500,0.812500
737935.441052554059,-0.406250,-0.156250,0.781250
737935.441052793176,-0.343750,-0.062500,0.750000
737935.441053032409,-0.375000,0.000000,0.781250
737935.441053271643,-0.468750,0.000000,0.875000
737935.441053510760,-0.687500,-0.062500,1.156250
737935.441053749993,-0.500000,0.218750,0.906250
737935.441053989227,-0.468750,0.218750,0.906250
737935.441054228344,-0.468750,0.156250,0.843750
737935.441054467577,-0.437500,0.031250,0.718750
737935.441054706811,-0.468750,-0.062500,0.656250
737935.441054946044,-0.375000,-0.125000,0.593750
737935.441055185162,-0.343750,-0.156250,0.531250
737935.441055424395,-0.312500,-0.218750,0.531250
737935.441055663629,-0.406250,-0.156250,0.625000
737935.441055902746,-0.468750,-0.062500,0.687500
737935.441056141979,-0.562500,0.031250,0.750000
737935.441056381213,-0.562500,0.093750,0.781250
737935.441056620330,-0.625000,0.093750,0.812500
737935.441056859563,-0.656250,0.062500,0.843750
737935.441057098797,-0.593750,0.000000,0.875000
737935.441057337914,-0.500000,-0.031250,0.875000
737935.441057577147,-0.468750,-0.031250,0.843750
737935.441057816381,-0.500000,0.062500,0.750000
737935.441058055498,-0.531250,0.062500,0.687500
737935.441058294731,-0.500000,-0.031250,0.718750
737935.441058533965,-0.437500,-0.093750,0.781250
737935.441058773198,-0.406250,-0.156250,0.781250
737935.441059012315,-0.406250,-0.125000,0.781250
737935.441059251549,-0.375000,-0.062500,0.750000
737935.441059490782,-0.468750,-0.031250,0.781250
737935.441059729899,-0.468750,-0.031250,0.812500
737935.441059969133,-0.500000,-0.062500,0.812500
737935.441060208366,-0.562500,-0.031250,0.812500
737935.441060447483,-0.625000,0.062500,0.781250
737935.441060686717,-0.656250,0.218750,0.812500
737935.441060925950,-0.656250,0.156250,0.812500
737935.441061165184,-0.656250,0.031250,0.812500
737935.441061404301,-0.593750,-0.125000,0.843750
737935.441061643534,-0.625000,-0.062500,0.906250
737935.441061882768,-0.656250,0.062500,0.875000
737935.441062121885,-0.656250,0.125000,0.843750
737935.441062361118,-0.500000,0.031250,0.718750
737935.441062600352,-0.468750,-0.125000,0.750000
737935.441062839469,-0.406250,-0.187500,0.687500
737935.441063078702,-0.375000,-0.125000,0.562500
737935.441063317936,-0.343750,0.031250,0.500000
737935.441063557053,-0.281250,0.031250,0.468750
737935.441063796286,-0.281250,-0.031250,0.500000
737935.441064035520,-0.437500,-0.093750,0.718750
737935.441064274637,-0.437500,-0.125000,0.906250
737935.441064513871,-0.343750,-0.062500,0.875000
737935.441064753104,-0.250000,0.000000,0.781250
737935.441064992337,-0.218750,-0.031250,0.875000
737935.441065231455,-0.375000,-0.062500,1.125000
737935.441065470688,-0.343750,-0.156250,1.250000
737935.441065709922,-0.218750,-0.093750,0.968750
737935.441065949039,0.000000,-0.281250,0.812500
737935.441066188272,-0.218750,-0.531250,0.968750
737935.441066427506,-0.343750,-0.750000,1.000000
737935.441066666623,-0.312500,-0.968750,0.937500
737935.441066905856,-0.218750,-0.875000,0.875000
737935.441067145090,-0.093750,-0.812500,0.906250
737935.441067384323,-0.250000,-0.562500,0.750000
737935.441067623440,-0.531250,-0.468750,0.718750
737935.441067862674,-0.343750,-0.468750,0.531250
737935.441068101907,-0.250000,-0.718750,0.687500
737935.441068341024,-0.125000,-0.875000,0.781250
737935.441068580258,-0.437500,-0.812500,0.531250
737935.441068819491,-0.406250,-0.750000,0.187500
737935.441069058608,-0.531250,-0.531250,0.250000
737935.441069297842,-0.625000,-0.531250,0.406250
737935.441069537075,-0.531250,-0.625000,0.593750
737935.441069776192,-0.531250,-0.625000,0.562500
737935.441070015426,-0.468750,-0.500000,0.406250
737935.441070254659,-0.437500,-0.468750,0.406250
737935.441070493776,-0.468750,-0.500000,0.437500
737935.441070733010,-0.468750,-0.437500,0.437500
737935.441070972243,-0.562500,-0.437500,0.500000
737935.441071211360,-0.375000,-0.500000,0.437500
737935.441071450594,-0.312500,-0.593750,0.468750
737935.441071689827,-0.156250,-0.593750,0.468750
737935.441071929061,-0.343750,-0.562500,0.468750
737935.441072168178,-0.531250,-0.468750,0.343750
737935.441072407411,-0.687500,-0.437500,0.468750
737935.441072646645,-0.562500,-0.468750,0.562500
737935.441072885762,-0.312500,-0.281250,0.718750
737935.441073124995,-0.312500,-0.250000,0.687500
737935.441073364229,-0.468750,-0.281250,0.781250
737935.441073603346,-0.468750,-0.343750,0.812500
737935.441073842579,-0.468750,-0.375000,0.781250
737935.441074081813,-0.468750,-0.406250,0.750000
737935.441074321046,-0.468750,-0.375000,0.781250
737935.441074560164,-0.562500,-0.281250,0.781250
737935.441074799397,-0.687500,-0.250000,0.781250
737935.441075038631,-0.781250,-0.343750,0.875000
737935.441075277748,-0.781250,-0.375000,1.031250
737935.441075516981,-0.843750,-0.312500,1.093750
737935.441075756215,-0.906250,-0.250000,1.000000
737935.441075995332,-0.843750,-0.218750,0.843750
737935.441076234565,-0.781250,-0.281250,0.750000
737935.441076473799,-0.687500,-0.312500,0.625000
737935.441076712916,-0.656250,-0.312500,0.531250
737935.441076952149,-0.593750,-0.281250,0.531250
737935.441077191383,-0.562500,-0.281250,0.531250
737935.441077430500,-0.531250,-0.218750,0.531250
737935.441077669733,-0.468750,-0.187500,0.468750
737935.441077908967,-0.437500,-0.187500,0.406250
737935.441078148200,-0.406250,-0.187500,0.375000
737935.441078387317,-0.437500,-0.187500,0.343750
737935.441078626551,-0.625000,-0.218750,0.375000
737935.441078865784,-0.656250,-0.156250,0.437500
737935.441079104901,-0.375000,-0.062500,0.593750
737935.441079344135,-0.437500,-0.062500,0.687500
737935.441079583368,-0.500000,-0.062500,0.718750
737935.441079822485,-0.531250,-0.062500,0.781250
737935.441080061719,-0.500000,-0.031250,0.843750
737935.441080300952,-0.531250,-0.062500,0.843750
737935.441080540186,-0.562500,-0.187500,0.843750
737935.441080779303,-0.593750,-0.250000,0.812500
737935.441081018536,-0.656250,-0.250000,0.843750
737935.441081257770,-0.718750,-0.281250,0.843750
737935.441081496887,-0.750000,-0.312500,0.781250
737935.441081736120,-0.843750,-0.250000,0.656250
737935.441081975354,-0.906250,-0.156250,0.562500
737935.441082214471,-0.937500,-0.125000,0.562500
737935.441082453704,-0.875000,-0.093750,0.593750
737935.441082692938,-0.812500,-0.093750,0.562500
737935.441082932055,-0.750000,-0.125000,0.500000
737935.441083171288,-0.718750,-0.093750,0.468750
737935.441083410522,-0.718750,-0.031250,0.468750
737935.441083649639,-0.687500,0.000000,0.500000
737935.441083888873,-0.687500,0.031250,0.468750
737935.441084128106,-0.687500,0.031250,0.437500
737935.441084367223,-0.718750,0.031250,0.375000
737935.441084606457,-0.781250,0.000000,0.437500
737935.441084845690,-0.843750,0.000000,0.531250
737935.441085084924,-0.906250,0.031250,0.593750
737935.441085324041,-0.937500,0.031250,0.625000
737935.441085563274,-0.968750,0.000000,0.656250
737935.441085802508,-0.968750,-0.031250,0.656250
737935.441086041625,-1.000000,0.031250,0.625000
737935.441086280858,-1.000000,0.031250,0.593750
737935.441086520092,-0.968750,0.000000,0.562500
737935.441086759209,-0.937500,-0.062500,0.531250
737935.441086998442,-0.937500,-0.093750,0.531250
737935.441087237676,-0.937500,-0.062500,0.500000
737935.441087476909,-0.906250,0.000000,0.468750
737935.441087716026,-0.906250,0.031250,0.468750
737935.441087955260,-0.875000,0.000000,0.468750
737935.441088194493,-0.875000,0.000000,0.437500
737935.441088433610,-0.875000,-0.031250,0.468750
737935.441088672844,-0.843750,0.000000,0.500000
737935.441088912077,-0.875000,0.000000,0.531250
737935.441089151194,-0.875000,-0.031250,0.531250
737935.441089390428,-0.875000,-0.062500,0.531250
737935.441089629661,-0.875000,-0.093750,0.500000
737935.441089868778,-0.906250,-0.062500,0.500000
737935.441090108012,-0.937500,0.000000,0.500000
737935.441090347245,-0.937500,0.000000,0.500000
737935.441090586362,-0.937500,0.000000,0.468750
737935.441090825596,-0.937500,0.000000,0.437500
737935.441091064829,-0.937500,-0.031250,0.406250
737935.441091304063,-0.906250,-0.031250,0.437500
737935.441091543180,-0.937500,-0.031250,0.406250
737935.441091782413,-0.937500,-0.062500,0.437500
737935.441092021647,-0.937500,-0.125000,0.406250
737935.441092260764,-0.906250,-0.156250,0.406250
737935.441092499997,-0.875000,-0.156250,0.406250
737935.441092739231,-0.843750,-0.156250,0.406250
737935.441092978348,-0.750000,-0.281250,0.406250
737935.441093217582,-0.812500,-0.312500,0.375000
737935.441093456815,-0.968750,-0.062500,0.312500
737935.441093696048,-1.031250,0.187500,0.281250
737935.441093935166,-1.000000,0.156250,0.375000
737935.441094174399,-0.968750,0.031250,0.343750
737935.441094413633,-0.968750,-0.062500,0.375000
737935.441094652750,-0.937500,-0.125000,0.406250
737935.441094891983,-0.937500,-0.093750,0.437500
737935.441095131217,-0.937500,-0.031250,0.437500
737935.441095370334,-0.937500,0.031250,0.406250
737935.441095609567,-0.906250,0.031250,0.375000
737935.441095848801,-0.906250,0.000000,0.375000
737935.441096087918,-0.906250,-0.062500,0.406250
737935.441096327151,-0.906250,-0.062500,0.406250
737935.441096566385,-0.906250,-0.093750,0.406250
737935.441096805502,-0.906250,-0.093750,0.406250
737935.441097044735,-0.906250,-0.093750,0.406250
737935.441097283969,-0.937500,-0.093750,0.437500
737935.441097523202,-0.937500,-0.062500,0.437500
737935.441097762319,-0.937500,-0.031250,0.437500
737935.441098001553,-0.937500,-0.062500,0.406250
737935.441098240786,-0.937500,-0.093750,0.375000
737935.441098479903,-0.937500,-0.062500,0.375000
737935.441098719137,-0.968750,-0.062500,0.406250
737935.441098958370,-0.968750,-0.062500,0.375000
737935.441099197487,-0.937500,-0.062500,0.375000
737935.441099436721,-0.937500,-0.062500,0.343750
737935.441099675954,-0.968750,-0.156250,0.312500
737935.441099915071,-0.875000,-0.031250,0.312500
737935.441100154305,-0.906250,-0.031250,0.312500
737935.441100393538,-0.906250,-0.031250,0.343750
737935.441100632772,-0.906250,-0.062500,0.343750
737935.441100871889,-0.906250,-0.062500,0.375000
737935.441101111122,-0.906250,-0.031250,0.406250
737935.441101350356,-0.937500,-0.031250,0.375000
